#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 10 03 17 00 247  9.2 10.8  1.60  6.25  4.73 999 1009.2  11.5 999.0 999.0 99.0 99.00
2007 10 03 18 00 232  6.8  7.9  1.38  5.26  4.58 999 1009.7  12.1 999.0 999.0 99.0 99.00
2007 10 03 19 00 209  6.2  7.7  1.04  5.26  4.35 999 1009.7  12.4 999.0 999.0 99.0 99.00
2007 10 03 20 00 210  3.5  4.2  0.89  5.00  4.21 999 1009.6  12.8 999.0 999.0 99.0 99.00
2007 10 03 21 00 171  3.6  4.2  0.81  4.35  4.16 999 1009.2  12.8 999.0 999.0 99.0 99.00
2007 10 03 22 00 170  3.6  3.9  0.72  4.55  4.09 999 1009.0  13.2 999.0 999.0 99.0 99.00
2007 10 03 23 00 177  5.3  6.4  0.59  4.00  3.72 999 1008.7  14.4 999.0 999.0 99.0 99.00
2007 10 04 00 00 180  5.4  6.5  0.50  4.55  3.59 999 1008.8  14.2 999.0 999.0 99.0 99.00
2007 10 04 01 00 172  5.0  5.4  0.40  4.00  3.46 999 1009.2  14.1 999.0 999.0 99.0 99.00
2007 10 04 02 00 169  5.8  6.4  0.35  3.57  3.40 999 1009.9  14.6 999.0 999.0 99.0 99.00
2007 10 04 03 00 174  6.5  7.3  0.33  3.23  3.30 999 1010.1  14.6 999.0 999.0 99.0 99.00
2007 10 04 04 00 163  5.6  6.3  0.33  2.63  3.05 999 1010.1  14.0 999.0 999.0 99.0 99.00
2007 10 04 05 00 162  6.3  7.9  0.35  2.86  3.07 999 1009.4  14.4 999.0 999.0 99.0 99.00
2007 10 04 06 00 172  8.1  9.4  0.44  2.86  3.00 999 1008.7  14.5 999.0 999.0 99.0 99.00
2007 10 04 07 00 177  8.7 10.0  0.64  3.13  3.18 999 1008.4  14.6 999.0 999.0 99.0 99.00
2007 10 04 08 00 188  9.2 10.5  0.81  3.70  3.53 999 1007.8  14.6 999.0 999.0 99.0 99.00
2007 10 04 09 00 197  9.0 10.3  0.81  4.35  3.68 999 1007.7  14.3 999.0 999.0 99.0 99.00
2007 10 04 10 00 207  7.0  8.1  0.98  4.76  3.88 999 1008.1  13.7 999.0 999.0 99.0 99.00
2007 10 04 11 00 216  9.6 11.3  1.04  4.76  4.07 999 1008.6  14.7 999.0 999.0 99.0 99.00
2007 10 04 12 00 209  8.0  9.3  1.05  5.00  3.94 999 1008.9  14.1 999.0 999.0 99.0 99.00
2007 10 04 13 00 195  6.5  7.5  0.80  4.35  3.84 999 1008.8  13.6 999.0 999.0 99.0 99.00
2007 10 04 14 00 205  6.3  6.8  0.73  4.76  3.78 999 1009.8  13.7 999.0 999.0 99.0 99.00
2007 10 04 15 00 214  6.6  7.6  0.69  4.76  3.71 999 1010.1  13.4 999.0 999.0 99.0 99.00
2007 10 04 16 00 210  6.5  7.5  0.57  3.85  3.50 999 1010.1  13.3 999.0 999.0 99.0 99.00
2007 10 04 17 00 221  5.3  6.0  0.54  4.35  3.44 999 1010.8  13.0 999.0 999.0 99.0 99.00
2007 10 04 18 00 216  6.0  6.9  0.47  4.00  3.49 999 1011.2  13.3 999.0 999.0 99.0 99.00
2007 10 04 19 00 227  4.8  5.3  0.43  3.57  3.48 999 1011.3  13.6 999.0 999.0 99.0 99.00
2007 10 04 20 00 229  6.1  6.9  0.38  4.17  3.42 999 1011.8  14.5 999.0 999.0 99.0 99.00
2007 10 04 21 00 250  4.0  4.7  0.36  3.70  3.42 999 1012.5  13.6 999.0 999.0 99.0 99.00
2007 10 04 22 00 270  3.8  4.5  0.30  3.70  3.25 999 1013.3  13.7 999.0 999.0 99.0 99.00
2007 10 04 23 00 298  4.2  4.6  0.28  3.45  3.28 999 1013.6  13.9 999.0 999.0 99.0 99.00
2007 10 05 00 00 317  3.8  4.2  0.25  3.23  3.21 999 1014.2  14.2 999.0 999.0 99.0 99.00
2007 10 05 01 00 325  4.4  4.6  0.26  3.57  3.37 999 1015.0  14.2 999.0 999.0 99.0 99.00
2007 10 05 02 00 352  4.0  4.8  0.24  3.33  3.33 999 1015.9  13.1 999.0 999.0 99.0 99.00
2007 10 05 03 00  30  3.2  3.5  0.22  3.03  3.23 999 1016.9  13.7 999.0 999.0 99.0 99.00
2007 10 05 04 00  40  2.6  2.9  0.22  3.33  3.23 999 1018.0  13.9 999.0 999.0 99.0 99.00
2007 10 05 05 00 105  2.8  3.6  0.20  3.23  3.16 999 1018.8  13.3 999.0 999.0 99.0 99.00
2007 10 05 06 00  64  4.3  5.3  0.18  3.23  3.17 999 1018.7  13.7 999.0 999.0 99.0 99.00
2007 10 05 07 00  68  4.9  5.8  0.00  0.00  0.00 999 1019.2  13.6 999.0 999.0 99.0 99.00
2007 10 05 08 00  55  5.9  6.8  0.00  0.00  0.00 999 1019.6  13.6 999.0 999.0 99.0 99.00
2007 10 05 09 00  59  7.2  8.1  0.25  2.63  2.85 999 1019.4  13.6 999.0 999.0 99.0 99.00
2007 10 05 10 00  57  6.7  8.0  0.46  3.03  2.99 999 1020.2  13.3 999.0 999.0 99.0 99.00
2007 10 05 11 00  66  8.0  9.0  0.52  3.13  3.04 999 1020.8  13.3 999.0 999.0 99.0 99.00
2007 10 05 12 00  69  9.6 11.1  0.69  3.33  3.21 999 1020.0  13.3 999.0 999.0 99.0 99.00
2007 10 05 13 00  69 10.2 12.0  0.91  3.45  3.40 999 1019.8  13.0 999.0 999.0 99.0 99.00
2007 10 05 14 00  70  9.6 11.0  0.98  4.00  3.63 999 1021.0  13.1 999.0 999.0 99.0 99.00
2007 10 05 15 00  72 13.5 16.6  1.23  4.17  3.76 999 1019.4  12.4 999.0 999.0 99.0 99.00
2007 10 05 16 00  68 12.1 15.3  1.63  4.76  4.22 999 1020.1  12.4 999.0 999.0 99.0 99.00
2007 10 05 17 00  64 11.2 13.1  1.55  5.26  4.28 999 1019.6  12.0 999.0 999.0 99.0 99.00
2007 10 05 18 00  63 10.0 11.8  1.50  5.26  4.40 999 1019.5  11.6 999.0 999.0 99.0 99.00
2007 10 05 19 00  68 11.9 13.8  1.81  5.26  4.61 999 1018.2  11.3 999.0 999.0 99.0 99.00
2007 10 05 20 00  72 13.9 16.3  1.90  5.88  4.76 999 1016.4  11.0 999.0 999.0 99.0 99.00
2007 10 05 21 00  56 11.7 14.5  2.09  6.25  5.03 999 1017.5  11.1 999.0 999.0 99.0 99.00
2007 10 05 22 00  48 11.7 14.6  1.99  6.25  5.05 999 1018.4  10.8 999.0 999.0 99.0 99.00
2007 10 05 23 00  63 14.2 17.0  2.32  6.25  5.16 999 1017.3  10.9 999.0 999.0 99.0 99.00
2007 10 06 00 00  63 14.4 17.3  2.70  6.67  5.49 999 1017.3  10.9 999.0 999.0 99.0 99.00
2007 10 06 01 00  64 14.9 17.5  2.78  7.14  5.59 999 1017.1  11.0 999.0 999.0 99.0 99.00
2007 10 06 02 00  64 13.9 16.1  2.90  7.69  5.81 999 1017.3  10.8 999.0 999.0 99.0 99.00
2007 10 06 03 00  66 13.8 16.1  2.88  7.14  5.71 999 1016.8  10.6 999.0 999.0 99.0 99.00
2007 10 06 04 00  63 14.3 17.5  2.85  6.67  5.56 999 1016.5  10.4 999.0 999.0 99.0 99.00
2007 10 06 05 00  62 13.6 16.9  2.99  7.69  5.74 999 1015.9  10.3 999.0 999.0 99.0 99.00
2007 10 06 06 00  66 13.4 15.6  3.00  7.69  5.80 999 1015.2  10.3 999.0 999.0 99.0 99.00
2007 10 06 07 00  62 12.7 15.0  2.94  7.14  5.89 999 1015.0  10.3 999.0 999.0 99.0 99.00
2007 10 06 08 00  62 11.3 14.3  2.63  7.69  5.77 999 1014.7  10.5 999.0 999.0 99.0 99.00
2007 10 06 09 00  66 10.6 12.3  2.61  7.69  5.86 999 1013.8  10.7 999.0 999.0 99.0 99.00
2007 10 06 10 00  62 12.2 14.6  2.65  7.69  5.76 999 1014.3  10.3 999.0 999.0 99.0 99.00
2007 10 06 11 00  66 11.5 13.4  2.43  8.33  5.55 999 1014.3  10.3 999.0 999.0 99.0 99.00
2007 10 06 12 00  60  9.4 11.1  2.30  7.69  5.55 999 1014.1  10.5 999.0 999.0 99.0 99.00
2007 10 06 13 00  64 11.3 13.3  2.32  7.69  5.59 999 1014.1  10.4 999.0 999.0 99.0 99.00
2007 10 06 14 00  58 11.1 13.9  2.29  8.33  5.55 999 1014.2  10.4 999.0 999.0 99.0 99.00
2007 10 06 15 00  73 11.8 14.3  2.40  7.69  5.52 999 1013.6  10.2 999.0 999.0 99.0 99.00
2007 10 06 16 00  60 12.6 14.9  2.18  7.69  5.25 999 1013.4  10.2 999.0 999.0 99.0 99.00
2007 10 06 17 00  57 13.9 16.5  2.49  6.25  5.37 999 1011.8  10.3 999.0 999.0 99.0 99.00
2007 10 06 18 00  77  9.6 11.2  2.13  6.25  5.11 999 1014.6  10.4 999.0 999.0 99.0 99.00
2007 10 06 19 00  59 10.0 11.9  2.18  7.14  5.25 999 1014.0  10.2 999.0 999.0 99.0 99.00
2007 10 06 20 00  57 10.2 11.8  1.88  7.14  5.04 999 1013.4  10.2 999.0 999.0 99.0 99.00
2007 10 06 21 00  57 10.9 12.6  1.99  7.14  5.10 999 1013.2  10.2 999.0 999.0 99.0 99.00
2007 10 06 22 00  60 11.1 14.1  2.26  7.14  5.22 999 1012.8  10.3 999.0 999.0 99.0 99.00
2007 10 06 23 00  59 11.6 13.7  2.26  7.14  5.24 999 1012.6  10.3 999.0 999.0 99.0 99.00
2007 10 07 00 00  64 11.3 13.2  2.44  7.14  5.41 999 1012.7  10.2 999.0 999.0 99.0 99.00
2007 10 07 01 00  69 11.5 14.0  2.39  7.14  5.37 999 1012.3  10.4 999.0 999.0 99.0 99.00
2007 10 07 02 00  66 10.7 13.2  2.25  7.14  5.41 999 1012.2  10.5 999.0 999.0 99.0 99.00
2007 10 07 03 00  66 10.0 12.0  2.20  6.67  5.27 999 1012.0  10.5 999.0 999.0 99.0 99.00
2007 10 07 04 00  67  9.5 11.5  2.12  6.67  5.46 999 1011.5  10.6 999.0 999.0 99.0 99.00
2007 10 07 05 00  77  8.7 10.4  1.73  6.67  5.00 999 1010.5  10.8 999.0 999.0 99.0 99.00
2007 10 07 06 00  42  4.9  6.0  1.70  7.14  5.43 999 1011.1  10.8 999.0 999.0 99.0 99.00
2007 10 07 07 00  26  7.8 10.2  1.57  7.14  5.44 999 1012.3  11.0 999.0 999.0 99.0 99.00
2007 10 07 08 00  49  7.6  9.5  1.62  7.14  5.02 999 1012.1  10.6 999.0 999.0 99.0 99.00
2007 10 07 09 00  60  6.1  7.1  1.35  5.56  4.77 999 1012.0  10.6 999.0 999.0 99.0 99.00
2007 10 07 10 00  77  3.9  4.5  1.25  6.67  4.86 999 1012.3  10.5 999.0 999.0 99.0 99.00
2007 10 07 11 00 107  2.6  3.2  1.13  7.14  4.91 999 1012.3  10.3 999.0 999.0 99.0 99.00
2007 10 07 12 00  57  1.4  1.7  1.07  6.67  4.86 999 1012.6  10.2 999.0 999.0 99.0 99.00
2007 10 07 13 00  57  2.6  3.0  1.03  6.25  4.97 999 1012.4  10.6 999.0 999.0 99.0 99.00
2007 10 07 14 00  69  1.0  1.5  1.03  7.14  5.06 999 1012.5  10.7 999.0 999.0 99.0 99.00
2007 10 07 15 00  75  0.7  1.0  1.08  6.67  5.29 999 1012.1  11.1 999.0 999.0 99.0 99.00
2007 10 07 16 00  90  1.2  1.6  0.85  7.14  4.95 999 1011.6  11.5 999.0 999.0 99.0 99.00
2007 10 07 17 00 135  2.1  2.5  0.87  7.14  5.33 999 1011.1  11.9 999.0 999.0 99.0 99.00
2007 10 07 18 00 314  1.7  3.0  0.75  6.67  5.07 999 1011.5  12.1 999.0 999.0 99.0 99.00
2007 10 07 19 00 333  3.7  4.3  0.68  6.25  5.14 999 1011.6  11.8 999.0 999.0 99.0 99.00
2007 10 07 20 00 328  2.1  4.2  0.60  6.25  5.03 999 1012.5  11.8 999.0 999.0 99.0 99.00
2007 10 07 21 00 332  0.4  0.6  0.57  6.25  5.17 999 1011.8  13.6 999.0 999.0 99.0 99.00
2007 10 07 22 00 280  3.0  3.5  0.49  6.25  5.11 999 1012.7  14.3 999.0 999.0 99.0 99.00
2007 10 07 23 00  77  1.5  1.9  0.47  6.25  5.13 999 1010.7  13.2 999.0 999.0 99.0 99.00
2007 10 08 00 00 198  3.3  4.2  0.47  6.25  5.09 999 1012.6  12.3 999.0 999.0 99.0 99.00
2007 10 08 01 00 318  1.3  1.7  0.39  6.25  4.95 999 1013.0  11.9 999.0 999.0 99.0 99.00
2007 10 08 02 00 165  0.9  1.6  0.43  5.88  4.96 999 1013.3  11.8 999.0 999.0 99.0 99.00
2007 10 08 03 00 119  1.8  2.6  0.42  5.88  4.82 999 1013.5  12.0 999.0 999.0 99.0 99.00
2007 10 08 04 00  40  2.6  3.7  0.40  5.56  4.69 999 1013.5  12.0 999.0 999.0 99.0 99.00
2007 10 08 05 00 114  2.9  3.4  0.36  5.56  4.58 999 1013.2  12.0 999.0 999.0 99.0 99.00
2007 10 08 06 00  60  4.6  5.1  0.31  5.26  4.54 999 1012.9  12.8 999.0 999.0 99.0 99.00
2007 10 08 07 00  62  9.8 10.9  0.31  5.26  4.16 999 1012.0  13.2 999.0 999.0 99.0 99.00
2007 10 08 08 00  67 11.7 13.6  0.79  3.23  3.30 999 1011.2  12.8 999.0 999.0 99.0 99.00
2007 10 08 09 00  60 10.7 13.1  1.09  4.17  3.76 999 1011.3  12.0 999.0 999.0 99.0 99.00
2007 10 08 10 00  48 11.9 13.7  1.22  4.76  3.97 999 1011.1  11.9 999.0 999.0 99.0 99.00
2007 10 08 11 00  61 12.4 14.3  1.41  5.00  4.08 999 1010.7  12.0 999.0 999.0 99.0 99.00
2007 10 08 12 00  68 12.8 15.5  1.60  5.26  4.33 999 1010.2  11.5 999.0 999.0 99.0 99.00
2007 10 08 13 00  72 13.4 16.1  1.78  5.26  4.44 999 1009.7  11.4 999.0 999.0 99.0 99.00
2007 10 08 14 00  74 13.0 15.7  1.87  5.56  4.70 999 1009.4  10.9 999.0 999.0 99.0 99.00
2007 10 08 15 00  73 13.0 14.9  2.21  5.88  5.01 999 1008.4  10.7 999.0 999.0 99.0 99.00
2007 10 08 16 00  70 12.8 15.3  2.47  6.67  5.21 999 1007.4  10.6 999.0 999.0 99.0 99.00
2007 10 08 17 00  67 11.3 13.4  2.27  6.25  5.19 999 1006.8  10.5 999.0 999.0 99.0 99.00
2007 10 08 18 00  66 11.5 13.6  2.10  6.67  5.12 999 1005.1  10.6 999.0 999.0 99.0 99.00
2007 10 08 19 00  65  9.3 10.9  2.20  6.67  5.30 999 1003.9  11.1 999.0 999.0 99.0 99.00
2007 10 08 20 00  63  8.3 10.2  2.16  6.67  5.37 999 1003.2  11.2 999.0 999.0 99.0 99.00
2007 10 08 21 00 307  3.5  4.7  1.95  6.67  5.55 999 1005.1  12.5 999.0 999.0 99.0 99.00
2007 10 08 22 00 257  8.2 10.0  1.68  6.67  5.39 999 1004.8  11.4 999.0 999.0 99.0 99.00
2007 10 08 23 00 244 12.2 15.0  1.69  7.14  4.69 999 1005.3  11.5 999.0 999.0 99.0 99.00
2007 10 09 00 00 247 12.8 16.0  1.86  5.00  4.78 999 1006.5  11.3 999.0 999.0 99.0 99.00
2007 10 09 01 00 248 13.6 16.8  2.01  5.26  4.73 999 1006.9  11.2 999.0 999.0 99.0 99.00
2007 10 09 02 00 245 13.9 17.2  2.12  5.56  4.93 999 1007.6  11.1 999.0 999.0 99.0 99.00
2007 10 09 03 00 247 11.9 14.3  2.03  5.88  4.86 999 1008.3  10.9 999.0 999.0 99.0 99.00
2007 10 09 04 00 249 12.1 14.3  2.00  5.88  4.85 999 1008.0  10.7 999.0 999.0 99.0 99.00
2007 10 09 05 00 240 11.5 14.0  1.91  6.25  4.93 999 1007.8  11.1 999.0 999.0 99.0 99.00
2007 10 09 06 00 229  8.7 10.3  1.77  5.88  5.02 999 1007.7  11.2 999.0 999.0 99.0 99.00
2007 10 09 07 00 217  6.6  7.8  1.51  5.88  4.78 999 1007.2  10.9 999.0 999.0 99.0 99.00
2007 10 09 08 00 209  8.0  9.7  1.31  5.56  4.63 999 1005.8  11.0 999.0 999.0 99.0 99.00
2007 10 09 09 00 206  7.9  9.1  1.24  5.26  4.42 999 1004.8  11.0 999.0 999.0 99.0 99.00
2007 10 09 10 00 212 11.1 13.4  1.22  5.26  4.25 999 1003.3  11.5 999.0 999.0 99.0 99.00
2007 10 09 11 00 269 12.4 15.1  1.46  5.26  4.37 999 1003.1   9.9 999.0 999.0 99.0 99.00
2007 10 09 12 00 281 12.5 14.4  1.54  5.26  4.31 999 1003.9   8.4 999.0 999.0 99.0 99.00
2007 10 09 13 00 278 13.4 16.5  1.86  5.56  4.52 999 1004.5   7.5 999.0 999.0 99.0 99.00
2007 10 09 14 00 278 16.4 19.5  2.14  5.88  4.79 999 1004.5   6.9 999.0 999.0 99.0 99.00
2007 10 09 15 00 274 13.0 15.1  2.17  6.25  4.91 999 1005.6   6.8 999.0 999.0 99.0 99.00
2007 10 09 16 00 272 12.3 15.3  2.16  6.67  5.12 999 1006.3   6.9 999.0 999.0 99.0 99.00
2007 10 09 17 00 266 13.2 16.0  2.19  6.25  5.01 999 1006.6   7.0 999.0 999.0 99.0 99.00
2007 10 09 18 00 273 13.6 16.0  2.39  5.88  5.18 999 1007.0   7.6 999.0 999.0 99.0 99.00
2007 10 09 19 00 268 13.6 16.4  2.48  6.25  5.27 999 1006.8   7.6 999.0 999.0 99.0 99.00
2007 10 09 20 00 289 12.3 14.3  2.09  5.88  5.05 999 1007.4   6.8 999.0 999.0 99.0 99.00
2007 10 09 21 00 281 11.4 13.8  2.07  6.25  5.06 999 1007.5   7.2 999.0 999.0 99.0 99.00
2007 10 09 22 00 293 12.1 14.4  2.05  6.25  4.94 999 1007.8   7.2 999.0 999.0 99.0 99.00
2007 10 09 23 00 303 11.2 13.7  1.85  6.25  4.82 999 1008.2   7.5 999.0 999.0 99.0 99.00
2007 10 10 00 00 306 11.9 14.2  1.82  6.25  4.88 999 1008.6   7.6 999.0 999.0 99.0 99.00
2007 10 10 01 00 309 10.3 11.9  1.79  6.25  4.84 999 1009.3   7.7 999.0 999.0 99.0 99.00
2007 10 10 02 00 326  9.5 11.3  1.67  5.88  4.65 999 1009.7   7.9 999.0 999.0 99.0 99.00
2007 10 10 03 00 325 10.0 12.1  1.60  5.56  4.62 999 1009.8   7.5 999.0 999.0 99.0 99.00
2007 10 10 04 00 326 11.8 14.4  1.86  5.26  4.60 999 1010.0   7.0 999.0 999.0 99.0 99.00
2007 10 10 05 00 328 10.6 12.7 99.00 99.00 99.00 999 1010.2   7.3 999.0 999.0 99.0 99.00
2007 10 10 06 00 339 10.3 12.4  1.66  5.56  4.59 999 1010.4   7.7 999.0 999.0 99.0 99.00
2007 10 10 07 00 348 10.8 13.4  1.94  5.56  4.72 999 1010.7   7.9 999.0 999.0 99.0 99.00
2007 10 10 08 00 354 11.9 14.3 99.00 99.00 99.00 999 1011.0   8.1 999.0 999.0 99.0 99.00
2007 10 10 09 00   3 13.0 15.6  2.12  5.88  4.90 999 1011.4   8.0 999.0 999.0 99.0 99.00
2007 10 10 10 00   4 11.5 14.3  2.31  6.25  4.97 999 1012.3   8.0 999.0 999.0 99.0 99.00
2007 10 10 11 00   6 12.9 15.2  2.08  6.25  4.92 999 1013.1   8.0 999.0 999.0 99.0 99.00
2007 10 10 12 00  11 12.9 15.5  2.37  6.25  4.98 999 1013.9   7.9 999.0 999.0 99.0 99.00
2007 10 10 13 00   7 11.6 14.4  2.03  5.88  4.84 999 1014.7   7.8 999.0 999.0 99.0 99.00
2007 10 10 14 00   8 11.6 14.6  2.29  6.25  5.10 999 1015.6   8.0 999.0 999.0 99.0 99.00
2007 10 10 16 00  11 11.8 14.1  2.01  5.88  4.84 999 1017.0   8.2 999.0 999.0 99.0 99.00
2007 10 10 17 00  10 11.6 14.4  2.02  5.88  4.93 999 1017.5   8.2 999.0 999.0 99.0 99.00
2007 10 10 18 00  18 12.4 14.8  2.00  5.88  4.85 999 1017.6   8.3 999.0 999.0 99.0 99.00
2007 10 10 19 00   8 10.6 13.1  2.15  6.25  5.01 999 1018.1   8.4 999.0 999.0 99.0 99.00
2007 10 10 20 00  10 11.0 12.9  2.13  6.25  5.11 999 1018.5   8.8 999.0 999.0 99.0 99.00
2007 10 10 21 00  13 11.1 13.8  2.21  6.67  5.19 999 1019.3   8.5 999.0 999.0 99.0 99.00
2007 10 10 22 00  28  9.8 12.3  1.96  5.88  4.91 999 1020.0   8.2 999.0 999.0 99.0 99.00
2007 10 10 23 00  28  9.9 12.1  2.28  6.25  5.35 999 1020.7   8.5 999.0 999.0 99.0 99.00
2007 10 11 00 00  23 11.0 13.2  2.16  6.25  5.29 999 1021.1   8.5 999.0 999.0 99.0 99.00
2007 10 11 01 00  28 10.3 12.4  2.01  7.14  5.18 999 1021.6   8.4 999.0 999.0 99.0 99.00
2007 10 11 02 00  53 11.7 14.6  2.31  7.69  5.30 999 1021.8   8.5 999.0 999.0 99.0 99.00
2007 10 11 03 00  41 11.5 13.5  2.36  6.67  5.39 999 1022.0   8.3 999.0 999.0 99.0 99.00
2007 10 11 04 00  48 11.4 13.3  2.22  7.14  5.12 999 1022.2   7.9 999.0 999.0 99.0 99.00
2007 10 11 05 00  45 11.5 13.7  2.35  7.14  5.23 999 1022.3   7.9 999.0 999.0 99.0 99.00
2007 10 11 06 00  47 11.2 13.0  2.18  5.88  5.13 999 1022.5   7.5 999.0 999.0 99.0 99.00
2007 10 11 07 00  37 10.1 11.7  2.31  7.14  5.31 999 1022.6   7.1 999.0 999.0 99.0 99.00
2007 10 11 08 00  39 10.8 12.6  2.26  6.67  5.25 999 1022.8   6.8 999.0 999.0 99.0 99.00
2007 10 11 09 00  26 10.4 12.9  2.12  7.14  5.21 999 1022.8   6.3 999.0 999.0 99.0 99.00
2007 10 11 10 00  28  9.8 11.7  2.06  7.14  5.22 999 1023.2   6.1 999.0 999.0 99.0 99.00
2007 10 11 11 00  23  9.3 11.5  1.90  7.69  5.16 999 1023.7   5.8 999.0 999.0 99.0 99.00
2007 10 11 12 00  42  9.3 11.4  2.03  6.25  5.18 999 1024.0   5.6 999.0 999.0 99.0 99.00
2007 10 11 13 00  42  9.1 11.3  1.99  7.69  5.25 999 1024.3   5.2 999.0 999.0 99.0 99.00
2007 10 11 14 00  54  8.8 10.4  2.11  7.69  5.35 999 1024.4   5.3 999.0 999.0 99.0 99.00
2007 10 11 15 00  58  7.9  9.7  1.68  7.14  5.13 999 1024.4   5.1 999.0 999.0 99.0 99.00
2007 10 11 16 00  53  6.8  8.9  1.64  7.14  5.15 999 1024.3   5.2 999.0 999.0 99.0 99.00
2007 10 11 17 00  52  6.5  9.0  1.54  6.67  5.06 999 1023.7   5.0 999.0 999.0 99.0 99.00
2007 10 11 18 00  52  5.5  7.3  1.51  6.67  5.09 999 1023.1   4.9 999.0 999.0 99.0 99.00
2007 10 11 19 00  45  5.2  7.0  1.35  6.25  4.87 999 1022.7   5.0 999.0 999.0 99.0 99.00
2007 10 11 20 00  68  5.0  7.1  1.24  6.67  4.83 999 1021.8   5.1 999.0 999.0 99.0 99.00
2007 10 11 21 00  86  4.4  5.4  1.25  7.14  4.99 999 1021.3   5.5 999.0 999.0 99.0 99.00
2007 10 11 22 00  93  4.3  5.5  1.12  6.25  4.85 999 1021.1   5.7 999.0 999.0 99.0 99.00
2007 10 11 23 00  66  2.4  3.4  1.12  6.25  5.01 999 1021.0   5.9 999.0 999.0 99.0 99.00
2007 10 12 00 00  83  2.0  3.0  0.99  6.25  5.03 999 1020.9   5.8 999.0 999.0 99.0 99.00
2007 10 12 01 00  65  1.3  2.5  0.92  5.88  5.08 999 1021.0   5.8 999.0 999.0 99.0 99.00
2007 10 12 02 00  52  0.8  1.4  0.85  6.67  5.09 999 1020.9   5.9 999.0 999.0 99.0 99.00
2007 10 12 03 00  31  0.6  1.0  0.74  6.25  4.88 999 1020.4   6.0 999.0 999.0 99.0 99.00
2007 10 12 04 00 341  2.1  3.8  0.70  6.25  4.81 999 1020.3   6.0 999.0 999.0 99.0 99.00
2007 10 12 05 00 354  2.6  3.4  0.63  5.26  4.59 999 1020.1   5.8 999.0 999.0 99.0 99.00
2007 10 12 06 00 290  2.2  2.9  0.60  5.56  4.20 999 1020.0   5.5 999.0 999.0 99.0 99.00
2007 10 12 07 00  50  5.0  6.0  0.67  4.35  4.04 999 1019.1   6.3 999.0 999.0 99.0 99.00
2007 10 12 08 00  50  4.3  5.6  0.71  5.88  4.05 999 1018.7   6.5 999.0 999.0 99.0 99.00
2007 10 12 09 00  58  3.9  4.8  0.61  5.26  3.94 999 1018.7   6.2 999.0 999.0 99.0 99.00
2007 10 12 10 00  54  3.2  4.0  0.60  4.76  3.91 999 1018.8   6.3 999.0 999.0 99.0 99.00
2007 10 12 11 00 348  2.3  3.7  0.58  5.26  3.95 999 1018.8   6.3 999.0 999.0 99.0 99.00
2007 10 12 12 00  48  5.2  6.3  0.55  4.76  3.94 999 1018.6   5.8 999.0 999.0 99.0 99.00
2007 10 12 13 00  24  4.7  6.1  0.56  5.00  4.02 999 1018.7   6.2 999.0 999.0 99.0 99.00
2007 10 12 14 00  20  4.8  6.8  0.61  4.76  4.08 999 1018.6   6.0 999.0 999.0 99.0 99.00
2007 10 12 15 00 358  4.6  5.8  0.60  5.00  4.12 999 1018.4   6.1 999.0 999.0 99.0 99.00
2007 10 12 16 00  21  5.0  6.4  0.55  5.00  3.91 999 1018.1   5.6 999.0 999.0 99.0 99.00
2007 10 12 17 00 355  3.7  4.6  0.49  4.76  3.62 999 1017.8   5.7 999.0 999.0 99.0 99.00
2007 10 12 18 00 349  2.8  3.8  0.50  5.00  3.84 999 1017.3   5.7 999.0 999.0 99.0 99.00
2007 10 12 19 00 297  2.1  3.5  0.43  5.00  3.83 999 1016.8   5.9 999.0 999.0 99.0 99.00
2007 10 12 20 00 259  3.3  4.1  0.39  4.76  3.71 999 1016.4   6.8 999.0 999.0 99.0 99.00
2007 10 12 21 00 249  4.7  5.7  0.38  5.00  3.87 999 1015.7   6.7 999.0 999.0 99.0 99.00
2007 10 12 22 00 241  5.6  6.6  0.30  4.35  3.59 999 1015.2   6.8 999.0 999.0 99.0 99.00
2007 10 12 23 00 241  6.3  7.9  0.35  2.56  3.24 999 1014.8   6.9 999.0 999.0 99.0 99.00
2007 10 13 00 00 246  5.8  6.9  0.43  2.94  3.10 999 1014.8   6.7 999.0 999.0 99.0 99.00
2007 10 13 01 00 261  5.5  6.4  0.42  3.03  3.12 999 1014.9   6.9 999.0 999.0 99.0 99.00
2007 10 13 02 00 262  6.6  7.6  0.50  3.57  3.24 999 1014.7   7.2 999.0 999.0 99.0 99.00
2007 10 13 03 00 274  8.0  9.5  0.61  3.45  3.21 999 1014.3   7.5 999.0 999.0 99.0 99.00
2007 10 13 04 00 317  6.4  7.3 99.00 99.00 99.00 999 1014.4   7.9 999.0 999.0 99.0 99.00
2007 10 13 06 00 324  6.0  6.8  0.44  3.33  3.19 999 1014.4   7.8 999.0 999.0 99.0 99.00
2007 10 13 07 00 333  5.4  6.1  0.42  3.23  3.08 999 1014.7   7.8 999.0 999.0 99.0 99.00
2007 10 13 09 00 328  5.4  6.2  0.39  3.33  3.19 999 1014.9   7.5 999.0 999.0 99.0 99.00
2007 10 13 10 00   4  4.8  5.8  0.31  3.23  3.03 999 1015.2   7.3 999.0 999.0 99.0 99.00
